1708607536.8815129,-0.02883985076904294,2.537211569573057,2.531075646421515
1708607536.9815462,-0.04609713378906244,2.489658165148602,2.48352224199706
1708607537.08153,-0.05261655181884761,2.4559105878151177,2.452842626239347
1708607537.181517,-0.04379616271972653,2.488124184360716,2.4850562227849453
1708607537.2815485,-0.024621403808593678,2.537211569573057,2.5356775887851715
1708607537.3815594,-0.0016116931152343472,2.586298954785397,2.5832309932096265
1708607537.4816105,0.014495104370117196,2.633852359209852,2.6307843976340815
1708607537.58158,0.027533940429687542,2.6814057636343067,2.6783378020585364
1708607537.6815557,0.043257242736816415,2.7304931488466475,2.727425187270877
1708607537.7814648,0.06319899200439455,2.7780465532711025,2.773444610907446
1708607537.8814976,0.08160676055908206,2.8240659769076717,2.8225319961197863
1708607537.9815528,0.09809705322265627,2.8716193813321267,2.8700854005442413
1708607538.0815132,0.11228637481689457,2.920706766544467,2.9161048241808105
1708607538.1814904,0.1303106481933594,2.968260170968922,2.9636582286052655
1708607538.2815058,0.14795142639160158,3.015813575393377,3.0112116330297205
1708607538.381518,0.16520870941162114,3.0633669798178316,3.060299018242061
1708607538.4815383,0.17978152618408205,3.1093864034544008,3.109386403454401
1708607538.581471,0.19818929473876956,3.1584737886667416,3.155405827090971
1708607538.681508,0.21467958740234377,3.2044932123033107,3.2029592315154254
1708607538.7814934,0.23040288970947265,3.253580597515651,3.2489786551519946
1708607538.8814971,0.2457426968383789,3.302667982727992,3.2965320595764496
1708607538.9815342,0.2645339605712891,3.348687406364561,3.34561944478879
1708607539.0815887,0.27910677734375,3.396240810789016,3.393172849213245
1708607539.1814623,0.29444658447265626,3.4407262536376995,3.439192272849814
1708607539.2814903,0.31132037231445314,3.492881600425811,3.488279658062155
1708607539.3814807,0.329344645690918,3.5389010240623806,3.534299081698724
1708607539.4815516,0.3435339672851563,3.586454428486835,3.5803185053352933
1708607539.5815117,0.36002425994873044,3.63400783291129,3.6278719097597483
1708607539.6815467,0.3745970767211914,3.6800272565478593,3.6769592949720886
1708607539.781481,0.3930048452758789,3.7291146417602,3.722978718608658
1708607539.8814738,0.40949513793945314,3.7766680461846547,3.768998142245227
1708607539.9815257,0.42636892578125,3.8242214506091097,3.818085527457568
1708607540.0815322,0.44094174255371094,3.8717748550335647,3.865638931882023
1708607540.1814785,0.4589660159301758,3.917794278670134,3.9116583555185915
1708607540.2814817,0.47622329895019533,3.966881663882474,3.9592117599430465
1708607540.3815615,0.49079611572265625,4.011367106731158,4.005231183579616
1708607540.4814858,0.5076699035644531,4.058920511155613,4.051250607216185
1708607540.581501,0.5260776721191406,4.106473915580068,4.100337992428526
1708607540.681467,0.5410339840698242,4.154027320004523,4.149425377640866
1708607540.781474,0.5582912670898438,4.201580724428977,4.196978782065321
1708607540.8815603,0.57363107421875,4.249134128853433,4.24299820570189
1708607540.9814818,0.5939563186645508,4.296687533277887,4.292085590914231
1708607541.0814703,0.609296125793457,4.342706956914457,4.339638995338685
1708607541.181485,0.6254029232788085,4.390260361338911,4.385658418975255
1708607541.2814744,0.6407427304077149,4.439347746551252,4.431677842611824
1708607541.3815498,0.659533994140625,4.485367170187821,4.480765227824165
1708607541.481486,0.6744903060913086,4.53138659382439,4.5267846514607335
1708607541.581493,0.6936650650024414,4.5789399982488455,4.575872036673074
1708607541.6814969,0.7109223480224609,4.624959421885414,4.623425441097529
1708607541.7814655,0.7281796310424804,4.6740468070977546,4.67251282630987
1708607541.8814764,0.7435194381713868,4.72160021152221,4.718532249946439
1708607541.9814806,0.7623107019042968,4.77068759673455,4.766085654370894
1708607542.0814734,0.7799514801025391,4.816707020371119,4.813639058795349
1708607542.1814723,0.7960582775878906,4.8642604247955745,4.861192463219804
1708607542.281496,0.8136990557861328,4.911813829220029,4.9072118868563726
1708607542.3815134,0.8313398339843749,4.957833252856599,4.956299272068714
1708607542.4820008,0.8497476025390625,5.005386657281053,5.003852676493168
1708607542.5815077,0.86815537109375,5.052940061705508,5.052940061705509
1708607542.6815028,0.8869466348266601,5.100493466129963,5.10202744691785
1708607542.7815309,0.9057378985595703,5.148046870554418,5.149580851342304
1708607542.8814778,0.9249126574707032,5.197134255766759,5.197134255766759
1708607542.981518,0.9437039212036132,5.244687660191214,5.246221640979099
1708607543.08147,0.9601942138671875,5.293775045403554,5.293775045403555
1708607543.1814911,0.9809029534912109,5.339794469040124,5.338260488252239
1708607543.281474,1.000844702758789,5.388881854252464,5.387347873464579
1708607543.3815064,1.0184854809570312,5.433367297101148,5.433367297101148
1708607543.4815187,1.0384272302246094,5.482454682313488,5.482454682313488
1708607543.5814974,1.061053445739746,5.531542067525828,5.531542067525828
1708607543.6815078,1.0809951950073242,5.576027510374512,5.579095471950284
1708607543.7815216,1.0994029635620117,5.625114895586853,5.626648876374738
1708607543.881467,1.1201117031860353,5.674202280799193,5.674202280799193
1708607543.9815412,1.1423544235229492,5.720221704435762,5.721755685223648
1708607544.0814455,1.1599952017211914,5.767775108860217,5.769309089648104
1708607544.181477,1.180703941345215,5.815328513284672,5.815328513284673
1708607544.2815337,1.199495205078125,5.865949879284898,5.862881917709127
1708607544.38152,1.2244223916625976,5.9119693029214675,5.910435322133582
1708607544.481514,1.243980645751953,5.959522707345922,5.959522707345923
1708607544.5815063,1.2658398709106444,6.0070761117703775,6.0070761117703775
1708607544.681484,1.2850146298217773,6.056163496982718,6.056163496982718
1708607544.781481,1.307640845336914,6.102182920619287,6.100648939831402
1708607544.8815322,1.3295000704956053,6.151270305831627,6.149736325043742
1708607544.9814827,1.349058324584961,6.198823710256082,6.198823710256082
1708607545.0815914,1.3693835690307616,6.247911095468423,6.246377114680538
1708607545.1814964,1.393543765258789,6.296998480680763,6.2923965383171065
1708607545.2815375,1.414636000061035,6.343017904317333,6.339949942741562
1708607545.381516,1.4330437686157227,6.389037327953902,6.385969366378131
1708607545.481522,1.454902993774414,6.438124713166243,6.435056751590471
1708607545.5814612,1.4779127044677733,6.487212098378583,6.484144136802811
1708607545.6814263,1.4974709585571289,6.533231522015152,6.531697541227267
1708607545.7815208,1.5189466885375975,6.579250945651721,6.577716964863836
1708607545.8815098,1.538504942626953,6.629872311651948,6.625270369288291
1708607545.981483,1.5622816436767577,6.677425716076402,6.6728237737127465
1708607546.0814753,1.583373878479004,6.723445139712972,6.721911158925087
1708607546.1814795,1.6033156277465819,6.772532524925312,6.767930582561656
